Account_Name,Current_Tier_v1,Previous_Tier_v1,Account_Display_Name,Current_Tier_v2,Previous_Tier_v2,Composite_Score,Revenue_Current,Revenue_Lifetime,Tickets_Current,Years_Loyalty,Current_Tier_v1_mapped,Tier_Changed,AccountId,tier_v3
17570,Tier 4,NIL,halfway petting farm events,Tier 4,Nil,45.87,172.81,172.81,712,1,Tier 3,TRUE,17570,Tier 4
16142,Tier 4,NIL,Shropshire Music Service,Tier 4,Nil,43.36,172.73,172.73,435,2,Tier 3,TRUE,16142,Tier 4
19241,Tier 3,NIL,King&#39;s Macclesfield,Tier 4,Nil,45.93,172.71,172.71,30,1,Tier 4,FALSE,19241,Tier 4
2181,Tier 4,Tier 4,Durham Education Ltd,Tier 3,Tier 3,25.75,172.27,1267.01,807,7,Tier 3,FALSE,2181,Tier 4
15676,Tier 3,NIL,Strelley Systems Ltd,Tier 4,Nil,46.02,171.92,171.92,272,1,Tier 4,FALSE,15676,Tier 4
19999,Tier 3,NIL,MSMI &amp; SoS RNCM Conference,Tier 4,Nil,46.02,171.92,171.92,32,1,Tier 4,FALSE,19999,Tier 4
1748,Tier 3,Tier 3,St Peter's Collegians' Association,Tier 4,Tier 4,29.43,171.58,709.83,35,6,Tier 4,FALSE,1748,Tier 4
5291,Tier 4,Tier 4,Albyn School,Tier 3,Tier 2,24.51,171.54,2419.36,699,5,Tier 3,FALSE,5291,Tier 3
8337,Tier 3,Tier 3,Castle View Cricket Club,Tier 4,Tier 4,31.8,171.25,622.21,240,4,Tier 4,FALSE,8337,Tier 4
5141,Tier 3,Tier 4,BillBoard Juniors,Tier 4,Tier 3,27.7,171.04,1324.42,279,4,Tier 4,FALSE,5141,Tier 4
3382,Tier 4,Tier 4,Weston Music Society,Tier 3,Tier 3,26.96,171,1256.79,193,5,Tier 3,FALSE,3382,Tier 4
9851,Tier 4,Tier 4,Burntwood Brigades,Tier 4,Tier 4,32.6,170.73,542.27,638,4,Tier 3,TRUE,9851,Tier 4
5487,Tier 4,Tier 4,Reading Blue Coat Foundation,Tier 4,Tier 4,29.75,170.71,757.5,837,5,Tier 3,TRUE,5487,Tier 4
17268,Tier 4,NIL,EGCA Fireworks,Tier 4,Nil,46.22,170.05,170.05,432,1,Tier 3,TRUE,17268,Tier 4
17315,Tier 3,NIL,Send Amateur Dramatic Society,Tier 4,Nil,43.71,169.79,169.79,319,2,Tier 4,FALSE,17315,Tier 4
18295,Tier 4,NIL,Hebburn Comprehensive School,Tier 4,Nil,43.76,169.5,169.5,493,2,Tier 3,TRUE,18295,Tier 4
1636,High Value,High Value,James Allen's Girls' School,Tier 3,Tier 3,23.01,169.42,2763.27,3918,8,Tier 2,TRUE,1636,Tier 3
17269,Tier 4,NIL,Frithwood School Association,Tier 4,Nil,46.35,169.21,169.21,460,1,Tier 3,TRUE,17269,Tier 4
16002,Tier 3,NIL,Mia Pepper,Tier 4,Nil,46.39,169.12,169.12,123,1,Tier 4,FALSE,16002,Tier 4
18839,Tier 3,NIL,ASKeN,Tier 4,Nil,46.39,169.12,169.12,123,1,Tier 4,FALSE,18839,Tier 4
8206,Tier 3,Tier 2,Basingstoke Hindu Society,Tier 4,Free,43.89,168.92,168.92,100,2,Tier 4,FALSE,8206,Tier 4
6198,Tier 3,Tier 3,Friends of Gresham's at Prep,Tier 4,Tier 4,36.64,168.75,370.58,213,3,Tier 4,FALSE,6198,Tier 4
1177,Tier 4,Tier 3,Belle Vue Primary School,Tier 4,Tier 4,31.13,168.59,542.75,716,6,Tier 3,TRUE,1177,Tier 4
13812,Tier 3,Tier 3,Noak Hill Archers,Tier 4,Tier 5,40.83,168.12,261.13,144,2,Tier 4,FALSE,13812,Tier 4
9465,Tier 3,Tier 3,Thats The Spirit Group,Tier 4,Tier 5,36.62,168.12,303.37,389,4,Tier 4,FALSE,9465,Tier 4
8922,Tier 3,Tier 3,Ambleside & District Choral Society,Tier 4,Tier 4,35.22,167.87,378.46,218,4,Tier 4,FALSE,8922,Tier 4
19121,Tier 4,NIL,Richmond upon Thames Performing Arts Festival,Tier 4,Nil,46.58,167.54,167.54,426,1,Tier 3,TRUE,19121,Tier 4
10885,Key Account,Key Account,Ibstock School - Marketing account,Tier 4,Tier 3,32.96,167.41,691.53,6616,3,Tier 1,TRUE,10885,Tier 4
4461,Tier 4,Tier 4,North Lakes Hotel & Spa,Tier 3,Tier 3,26.59,167.25,1266.42,84,6,Tier 3,FALSE,4461,Tier 4
18088,Tier 3,NIL,Neil Long,Tier 4,Nil,44.11,167.17,167.17,256,2,Tier 4,FALSE,18088,Tier 4
1921,Tier 3,Tier 3,Cantamus Music,Tier 3,Tier 3,26.43,167.08,1156.92,238,8,Tier 4,TRUE,1921,Tier 4
13976,Tier 3,Tier 2,Kierstenson,Tier 4,Tier 5,42.38,166.96,209.92,314,2,Tier 4,FALSE,13976,Tier 4
15076,Tier 3,Tier 1,HomeGrown,Tier 4,Tier 5,46.31,166.79,174.38,298,1,Tier 4,FALSE,15076,Tier 4
14574,Tier 4,Tier 2,King’s Lodge Friends,Tier 4,Tier 5,42.98,166.71,193.46,614,2,Tier 3,TRUE,14574,Tier 4
6697,Tier 3,Tier 3,Old Bancroftians' Association,Tier 4,Tier 4,34.41,166.41,377.24,84,5,Tier 4,FALSE,6697,Tier 4
16504,Tier 3,NIL,GHRC,Tier 4,Nil,46.82,165.49,165.49,98,1,Tier 4,FALSE,16504,Tier 4
15068,Tier 4,NIL,BrightonSoup,Tier 4,Nil,44.32,165.08,165.21,520,2,Tier 3,TRUE,15068,Tier 4
1864,Tier 4,Tier 4,St Paul's Girls' School,Tier 3,Tier 3,25.44,165,1553.09,1208,7,Tier 3,FALSE,1864,Tier 3
9746,Tier 3,Tier 3,Langtoun Jazz,Tier 4,Tier 4,34.17,165,454.55,214,4,Tier 4,FALSE,9746,Tier 4
6900,Tier 4,Tier 4,Cumbria Rural Academy CIC,Tier 4,Tier 3,29.19,164.92,922.83,270,5,Tier 3,TRUE,6900,Tier 4
542,Tier 3,Tier 3,SPJ Factor 2018,Tier 4,Tier 4,28.18,164.83,909.67,326,7,Tier 4,FALSE,542,Tier 4
2853,Tier 4,Tier 4,FQEGS,Tier 3,Tier 3,25.22,164.74,1667.93,248,7,Tier 3,FALSE,2853,Tier 4
11972,Tier 3,Tier 3,James Gilder,Tier 4,Tier 4,38.1,164.12,312.17,304,3,Tier 4,FALSE,11972,Tier 4
9217,Tier 3,Tier 3,Turing House Friends,Tier 4,Tier 4,34.28,163.86,453.64,277,4,Tier 4,FALSE,9217,Tier 4
7183,Tier 4,Tier 3,Simply Ballroom,Tier 4,Tier 4,29.92,163.52,812.15,97,5,Tier 3,TRUE,7183,Tier 4
8699,Tier 3,Tier 3,Bethany School,Tier 4,Tier 4,33.23,163.12,536.88,132,4,Tier 4,FALSE,8699,Tier 4
864,Tier 4,Tier 4,GBShared,Tier 3,Tier 4,25.13,162.98,1539.26,339,9,Tier 3,FALSE,864,Tier 4
15311,Tier 3,NIL,Broomwood prep girls,Tier 4,Nil,47.13,162.96,162.96,405,1,Tier 4,FALSE,15311,Tier 4
15716,Tier 3,NIL,Sam,Tier 4,Nil,47.18,162.5,162.5,260,1,Tier 4,FALSE,15716,Tier 4
15826,Tier 4,NIL,Bannockburn High School,Tier 4,Nil,44.63,162.5,162.5,997,2,Tier 3,TRUE,15826,Tier 4
14686,Tier 3,Tier 3,WCC,Tier 4,Tier 5,42.76,162.33,208.33,287,2,Tier 4,FALSE,14686,Tier 4
9766,Tier 3,Tier 2,Trans Radio UK,Tier 4,Free,42.71,162.22,162.22,88,3,Tier 4,FALSE,9766,Tier 4
16577,Tier 3,NIL,Alcester Day Care,Tier 4,Nil,44.73,161.35,161.35,158,2,Tier 4,FALSE,16577,Tier 4
14801,Tier 3,Tier 2,Andre M Sialefuka,Tier 4,Tier 5,46.05,161.33,187.54,142,1,Tier 4,FALSE,14801,Tier 4
6164,Tier 4,Tier 4,Scottish Families Affected by Alcohol and Drugs,Tier 4,Tier 4,31.4,161.29,634.17,849,5,Tier 3,TRUE,6164,Tier 4
2260,Tier 3,Tier 3,Putney High RSA,Tier 4,Tier 4,29.91,161.25,747,258,6,Tier 4,FALSE,2260,Tier 4
9340,Tier 3,Tier 3,Bitter Sweet Folk,Tier 4,Tier 4,36.04,161.25,366.38,58,4,Tier 4,FALSE,9340,Tier 4
15302,Tier 3,NIL,New Leaf Learning,Tier 4,Nil,44.83,161.21,161.21,71,2,Tier 4,FALSE,15302,Tier 4
16095,Tier 3,NIL,KenwoodHallHotel,Tier 4,Nil,44.86,161.16,161.16,176,2,Tier 4,FALSE,16095,Tier 4
8097,Tier 3,Tier 3,Kingston Maurward Enterprises Ltd,Tier 4,Tier 4,31.4,161.05,780.7,209,4,Tier 4,FALSE,8097,Tier 4
15224,Tier 3,NIL,Sewa Day,Tier 4,Nil,47.44,161,161,59,1,Tier 4,FALSE,15224,Tier 4
2637,Tier 4,Tier 3,Brampton Film Club,Tier 4,Tier 4,29.52,160.92,759.87,410,7,Tier 3,TRUE,2637,Tier 4
13617,Tier 3,Tier 3,Carus Green Ltd,Tier 4,Tier 4,38.72,160.83,299.83,108,3,Tier 4,FALSE,13617,Tier 4
14742,Tier 3,Tier 1,SI Swallows,Tier 4,Tier 5,44.52,160.83,170.41,254,2,Tier 4,FALSE,14742,Tier 4
7739,Tier 3,Tier 3,RSM STAGE ACADEMY,Tier 4,Tier 4,32.67,160.71,626.96,265,4,Tier 4,FALSE,7739,Tier 4
7712,Tier 3,Tier 2,CAOS Musical Society,Tier 4,Tier 5,41.47,160.37,195.83,223,3,Tier 4,FALSE,7712,Tier 4
15856,Tier 3,NIL,Herts &amp; Essex High School,Tier 4,Nil,47.57,160.33,160.33,138,1,Tier 4,FALSE,15856,Tier 4
8366,Tier 3,Tier 3,Natural World Centre,Tier 4,Tier 4,33.77,160.14,519.87,220,4,Tier 4,FALSE,8366,Tier 4
17196,Tier 3,NIL,Rawthey,Tier 4,Nil,45.08,160.12,160.12,61,2,Tier 4,FALSE,17196,Tier 4
5427,Tier 4,Tier 4,King's Dance Academy,Tier 4,Tier 3,28.81,160.02,1072.64,424,5,Tier 3,TRUE,5427,Tier 4
4579,Tier 4,Tier 3,3rd Orpington Scout Group,Tier 4,Tier 4,30.05,159.69,854.09,471,5,Tier 3,TRUE,4579,Tier 4
12644,Tier 3,Tier 3,Mrs Vicki Bloomer,Tier 4,Tier 4,36.9,159.46,403.12,89,3,Tier 4,FALSE,12644,Tier 4
15549,Tier 4,NIL,St James PTA,Tier 4,Nil,47.7,159.31,159.31,743,1,Tier 3,TRUE,15549,Tier 4
14291,Tier 3,Tier 2,Wise Oak Forest School,Tier 4,Tier 5,43.8,158.42,189.08,185,2,Tier 4,FALSE,14291,Tier 4
16456,Tier 4,NIL,HEX Northern,Tier 4,Nil,45.3,157.87,157.87,454,2,Tier 3,TRUE,16456,Tier 4
16457,Tier 3,NIL,Hanul Domnesc @ Rosie Malones,Tier 4,Nil,47.81,157.87,157.87,83,1,Tier 4,FALSE,16457,Tier 4
7059,Tier 3,Tier 3,Grasmere Players,Tier 4,Tier 4,33.56,157.62,472.88,273,5,Tier 4,FALSE,7059,Tier 4
16490,Tier 3,NIL,UNITED SCOTLAND MALAYALEE ASSOCIATION,Tier 4,Nil,45.37,157.47,157.47,244,2,Tier 4,FALSE,16490,Tier 4
16999,Tier 3,NIL,Town Hall January 3rd 2026 Concert Tickets,Tier 4,Nil,45.39,157.33,157.33,148,2,Tier 4,FALSE,16999,Tier 4
9336,Tier 4,Tier 4,3D2D Events Limited,Tier 4,Tier 4,36.37,157.08,447.42,632,3,Tier 3,TRUE,9336,Tier 4
9849,Tier 3,Tier 3,Daventry Choral Society,Tier 4,Tier 4,35.79,157.08,395.25,287,4,Tier 4,FALSE,9849,Tier 4
9134,Tier 3,Tier 3,The Rawlett School,Tier 4,Tier 4,36.3,156.96,453.33,382,3,Tier 4,FALSE,9134,Tier 4
11333,Tier 3,Tier 3,Hannah Sandu Musician,Tier 4,Tier 5,39.89,156.79,259.52,268,3,Tier 4,FALSE,11333,Tier 4
7844,Tier 3,Tier 3,Adur Ukraine Support Association Activities,Tier 4,Tier 4,35.61,156.32,408.1,374,4,Tier 4,FALSE,7844,Tier 4
11554,Tier 3,Tier 3,Boarding Bites Ltd,Tier 4,Tier 4,38.93,156.25,306.88,250,3,Tier 4,FALSE,11554,Tier 4
4647,Tier 3,Tier 3,Mull Film Club,Tier 4,Tier 4,35.39,156.14,335.38,329,6,Tier 4,FALSE,4647,Tier 4
15730,Tier 3,NIL,Greenlands Adventures,Tier 4,Nil,45.55,156,156,134,2,Tier 4,FALSE,15730,Tier 4
13490,Tier 3,Tier 3,Angel Orchestra,Tier 4,Tier 5,40.06,155.62,257.08,263,3,Tier 4,FALSE,13490,Tier 4
5379,Tier 3,Tier 3,Malvern Festival Chorus,Tier 4,Tier 4,33.83,155.54,467.5,184,5,Tier 4,FALSE,5379,Tier 4
9153,Tier 3,Tier 4,Rebecca Burgess,Tier 4,Tier 4,32.62,155.37,694.97,361,4,Tier 4,FALSE,9153,Tier 4
18894,Tier 3,NIL,Bournes Green Leavers,Tier 4,Nil,48.22,155.25,155.25,139,1,Tier 4,FALSE,18894,Tier 4
14937,Tier 4,NIL,St Luke’s Park Primary PTFA,Tier 4,Nil,45.75,154.54,154.54,509,2,Tier 3,TRUE,14937,Tier 4
18934,Tier 3,NIL,Ramsey Manor PTA,Tier 4,Nil,48.32,154.38,154.38,247,1,Tier 4,FALSE,18934,Tier 4
700,Tier 3,Tier 3,Countess of Brecknock Hospice Trust,Tier 4,Tier 4,28.53,153.92,958.74,365,8,Tier 4,FALSE,700,Tier 4
6209,Tier 3,Tier 3,Harrison Drury Solicitors,Tier 4,Tier 4,34.97,153.83,400.5,217,5,Tier 4,FALSE,6209,Tier 4
14660,Tier 4,Tier 2,Friends of Ludgvan School,Tier 4,Tier 5,44.87,153.7,174.03,573,2,Tier 3,TRUE,14660,Tier 4
19446,Tier 3,NIL,Ampthill Cultural Events,Tier 4,Nil,48.41,153.63,153.63,243,1,Tier 4,FALSE,19446,Tier 4
10545,Tier 3,Tier 3,East Midlands Forest Education Network,Tier 4,Tier 4,36.25,153.4,475.05,222,3,Tier 4,FALSE,10545,Tier 4
7232,Tier 3,Tier 3,MHS Dance,Tier 4,Tier 4,35.91,152.58,405.53,403,4,Tier 4,FALSE,7232,Tier 4
18919,Tier 3,NIL,Advance TRS,Tier 4,Nil,48.5,152.42,152.42,52,1,Tier 4,FALSE,18919,Tier 4
1477,Tier 4,Tier 4,Wokingham Lions,Tier 4,Tier 3,28.38,151.99,1057.92,306,7,Tier 3,TRUE,1477,Tier 4
2281,Tier 4,NIL,ADP Community Matters,Tier 4,Nil,42.69,151.79,151.79,612,4,Tier 3,TRUE,2281,Tier 4
13805,Tier 4,Tier 3,Friends of Barby School,Tier 4,Tier 5,43.99,151.5,199.77,665,2,Tier 3,TRUE,13805,Tier 4
11012,Tier 3,Tier 4,Marathi Mitra Mandal Basingstoke,Tier 4,Tier 4,37.06,151.37,426.59,393,3,Tier 4,FALSE,11012,Tier 4
5104,Tier 4,Tier 3,DG Outdoor Adventures,Tier 4,Tier 4,31.51,151.21,733.51,190,5,Tier 3,TRUE,5104,Tier 4
18377,Tier 4,NIL,Waltham Holy Cross PTA,Tier 4,Nil,48.65,150.67,150.67,452,1,Tier 3,TRUE,18377,Tier 4
13229,Tier 4,Tier 4,Alexandra Park School,Tier 4,Tier 5,40.1,150.58,268.5,559,3,Tier 3,TRUE,13229,Tier 4
4726,Tier 3,Tier 3,Coro 94,Tier 4,Tier 4,31.69,150.46,630.54,181,6,Tier 4,FALSE,4726,Tier 4
18785,Tier 3,NIL,Teasses Estate,Tier 4,Nil,48.74,150,150,244,1,Tier 4,FALSE,18785,Tier 4
1678,Tier 3,Tier 3,Blackpool Symphony Orchestra,Tier 4,Tier 4,29.32,149.75,863.96,225,8,Tier 4,FALSE,1678,Tier 4
15504,Tier 4,NIL,mk852cic,Tier 4,Nil,46.25,149.63,149.63,1608,2,Tier 3,TRUE,15504,Tier 4
6681,Tier 3,Tier 3,Whitgift Charities Committee,Tier 4,Tier 4,35.02,149.58,482,359,4,Tier 4,FALSE,6681,Tier 4
10707,Tier 3,Tier 3,St Stithians College UK Alumni,Tier 4,Tier 4,38.95,149.54,332.67,129,3,Tier 4,FALSE,10707,Tier 4
4970,Tier 4,Tier 4,Rhinoceros Theatre Company,Tier 4,Tier 4,29.89,149.5,1020.54,156,5,Tier 3,TRUE,4970,Tier 4
4589,Tier 3,Tier 3,Harrogate Theatre Choir,Tier 4,Tier 4,32.45,149.32,565.44,256,6,Tier 4,FALSE,4589,Tier 4
3992,Tier 4,Tier 4,Backup Northwest,Tier 4,Tier 4,28.27,149.08,1215.62,51,6,Tier 3,TRUE,3992,Tier 4
11144,Tier 3,Tier 4,Ikigai Adventures Three Peaks,Tier 4,Tier 4,35.34,149,582.05,52,3,Tier 4,FALSE,11144,Tier 4
3696,Tier 3,Tier 3,Furness Tradition,Tier 4,Tier 4,33.5,148.87,480.83,235,6,Tier 4,FALSE,3696,Tier 4
15439,Tier 4,NIL,Hotwells Primary PTA,Tier 4,Nil,46.45,148.83,148.83,578,2,Tier 3,TRUE,15439,Tier 4
8400,Tier 3,NIL,Wonderland Stagestars,Tier 4,Nil,41.54,148.75,305.92,238,2,Tier 4,FALSE,8400,Tier 4
7695,Tier 3,Tier 3,GRAA,Tier 4,Tier 4,38.18,148.67,379.85,276,3,Tier 4,FALSE,7695,Tier 4
3446,Tier 4,Tier 4,Ian Williamson Fitness,Tier 4,Tier 3,27.35,148.54,1532.63,66,6,Tier 3,TRUE,3446,Tier 4
12088,Tier 3,Tier 2,SGS Edinburgh,Tier 4,Tier 5,45.82,148.08,164.75,366,2,Tier 4,FALSE,12088,Tier 4
14528,Tier 3,Tier 1,Longnor School Circle,Tier 4,Tier 5,45.58,148.08,169.54,188,2,Tier 4,FALSE,14528,Tier 4
9022,Tier 3,Tier 3,Fenlanders Rally (#9143),Tier 4,Tier 4,34.42,147.96,548.5,72,4,Tier 4,FALSE,9022,Tier 4
11804,Tier 4,Tier 3,TeenLife  Cygnet  Parent Learning & Alumni Events,Tier 4,Tier 5,41.52,147.92,229.21,505,3,Tier 3,TRUE,11804,Tier 4
12738,Tier 3,Tier 2,James Coach Deaf Pickleball,Tier 4,Tier 5,42.85,147.75,186.08,107,3,Tier 4,FALSE,12738,Tier 4
18655,Tier 4,NIL,Historic England,Tier 4,Nil,49.2,147.75,147.75,834,1,Tier 3,TRUE,18655,Tier 4
17188,Tier 3,NIL,Esselle Bowling,Tier 4,Nil,46.71,147.5,147.5,229,2,Tier 4,FALSE,17188,Tier 4
1841,Tier 3,NIL,Fulham Symphony Orchestra,Tier 4,Nil,35.87,147.46,386.37,221,5,Tier 4,FALSE,1841,Tier 4
15126,Tier 3,NIL,Strawberry Hill Community Choir,Tier 4,Nil,49.3,147.42,147.42,226,1,Tier 4,FALSE,15126,Tier 4
13167,Tier 3,Tier 3,Cardboard Box Theatre,Tier 4,Tier 5,41.84,147.32,220.25,318,3,Tier 4,FALSE,13167,Tier 4
695,Tier 3,Tier 3,Nottingham Chamber Music Festival,Tier 4,Tier 3,29.92,147.08,837.84,217,8,Tier 4,FALSE,695,Tier 4
15968,Tier 3,NIL,Barrow Operatic Dramatic Society,Tier 4,Nil,49.37,147,147,270,1,Tier 4,FALSE,15968,Tier 4
1704,Tier 3,Tier 3,Apedale Heritage Centre,Tier 4,Tier 4,30.78,146.88,759.67,159,7,Tier 4,FALSE,1704,Tier 4
11980,Tier 3,Tier 4,BVHA,Tier 4,Tier 4,37.26,146.62,452.08,268,3,Tier 4,FALSE,11980,Tier 4
15478,Tier 3,NIL,Constructing Excellence in Wales,Tier 4,Nil,49.42,146.62,146.62,56,1,Tier 4,FALSE,15478,Tier 4
14306,Tier 4,Tier 3,Charlbury School Association (CSA),Tier 4,Tier 5,44.33,146.53,205.67,554,2,Tier 3,TRUE,14306,Tier 4
19419,Tier 3,NIL,Hart House,Tier 4,Nil,49.48,146.25,146.25,45,1,Tier 4,FALSE,19419,Tier 4
13496,Tier 3,NIL,Apollo Fundraising,Tier 4,Nil,43.69,145.75,173.34,96,3,Tier 4,FALSE,13496,Tier 4
15830,Tier 3,NIL,The Three Mystics,Tier 4,Nil,46.99,145.75,145.75,246,2,Tier 4,FALSE,15830,Tier 4
17108,Tier 3,NIL,Kendal Youth Darts Academy,Tier 4,Nil,47.06,144.96,144.96,187,2,Tier 4,FALSE,17108,Tier 4
12356,Tier 3,Tier 2,Clitheroe Rugby Club,Tier 4,Tier 5,43.57,144.82,176.01,295,3,Tier 4,FALSE,12356,Tier 4
14336,Tier 3,Tier 1,girlhike,Tier 4,Tier 5,48.77,144.42,163,266,1,Tier 4,FALSE,14336,Tier 4
6778,Tier 3,Tier 2,The Fellside Flower Company,Tier 4,Tier 5,40.62,144.42,222.88,79,4,Tier 4,FALSE,6778,Tier 4
95,Tier 4,Tier 4,KGS Music Administrator,Tier 4,Tier 3,28.15,144.08,1198.93,438,8,Tier 3,TRUE,95,Tier 4
15600,Tier 4,NIL,St John's Beaumont,Tier 4,Nil,49.71,143.8,143.8,598,1,Tier 3,TRUE,15600,Tier 4
16655,Tier 3,NIL,MindStore International Limited,Tier 4,Nil,49.74,143.5,143.5,28,1,Tier 4,FALSE,16655,Tier 4
9363,Tier 3,Tier 3,Friends of Bryanston Prep,Tier 4,Tier 4,37.08,143.5,390.84,269,4,Tier 4,FALSE,9363,Tier 4
9450,Tier 3,Tier 3,The Complete Commedia Company,Tier 4,Tier 4,39.24,143.12,348.25,213,3,Tier 4,FALSE,9450,Tier 4
10547,Tier 3,Tier 3,Armstrong Watson,Tier 4,Tier 4,39.89,142.79,314.33,149,3,Tier 4,FALSE,10547,Tier 4
16811,Tier 3,NIL,Kidscan - Michelle Attak,Tier 4,Nil,49.83,142.58,142.58,59,1,Tier 4,FALSE,16811,Tier 4
17903,Tier 3,NIL,St Nicholas School PTA,Tier 4,Nil,47.32,142.17,142.17,374,2,Tier 4,FALSE,17903,Tier 4
13946,Tier 4,Tier 3,Suffolk Community Foundation,Tier 4,Free,47.35,142.04,142.04,857,2,Tier 3,TRUE,13946,Tier 4
15318,Tier 3,NIL,Friends of Hutton Cranswick School,Tier 4,Nil,49.93,142,142,293,1,Tier 4,FALSE,15318,Tier 4
9046,Tier 3,Tier 2,Sphinx UK,Tier 4,Tier 5,43.05,141.67,194.5,65,3,Tier 4,FALSE,9046,Tier 4
549,Tier 3,Tier 2,Lancaster & District Choral Society,Tier 4,Tier 5,34.63,140.79,393.6,159,9,Tier 4,FALSE,549,Tier 4
16802,Tier 3,NIL,The Band Project for Restore the Music,Tier 4,Nil,50.04,140.71,140.71,258,1,Tier 4,FALSE,16802,Tier 4
16183,Tier 3,NIL,October8UKPremiere,Tier 4,Nil,50.07,140.58,140.58,268,1,Tier 4,FALSE,16183,Tier 4
18947,Tier 3,NIL,High Sheriff South Glamorgan,Tier 4,Nil,50.1,140.33,140.33,151,1,Tier 4,FALSE,18947,Tier 4
14525,Tier 3,Tier 1,SGS East Lothian,Tier 4,Tier 5,47.37,140.21,145.12,360,2,Tier 4,FALSE,14525,Tier 4
1279,Tier 4,Tier 4,Beaconside Primary School,Tier 4,Free,42.23,139.75,139.75,1224,7,Tier 3,TRUE,1279,Tier 4
5322,Tier 3,Tier 3,Dar Az Zahra UK,Tier 4,Tier 4,33.88,139.63,694.46,152,4,Tier 4,FALSE,5322,Tier 4
15143,Tier 3,NIL,Friends of the Calvert Trust (Lake District),Tier 4,Nil,50.21,139.57,139.57,102,1,Tier 4,FALSE,15143,Tier 4
14485,Tier 4,Tier 3,Copythorne PTA,Tier 4,Tier 5,45.45,138.92,186.92,509,2,Tier 3,TRUE,14485,Tier 4
15594,Tier 4,NIL,The Szilvay Foundation,Tier 4,Nil,47.73,138.75,138.75,526,2,Tier 3,TRUE,15594,Tier 4
16593,Tier 3,NIL,Alexander SC,Tier 4,Nil,50.33,137.96,137.96,47,1,Tier 4,FALSE,16593,Tier 4
1860,Tier 4,Tier 3,Ulverston Victoria High School,Tier 4,Tier 4,34.71,137.94,498.27,555,5,Tier 3,TRUE,1860,Tier 4
6392,Tier 3,NIL,Indian Arts Connection,Tier 4,Nil,38.87,137.71,264.92,189,5,Tier 4,FALSE,6392,Tier 4
7126,Tier 3,Tier 3,The Old Bank,Tier 4,Tier 4,38.39,137.6,341.6,207,4,Tier 4,FALSE,7126,Tier 4
12905,Tier 4,Tier 3,Girvan Arts Festival,Tier 4,Tier 5,43.07,137.46,201.92,465,3,Tier 3,TRUE,12905,Tier 4
16904,Tier 4,NIL,Kinloss Barracks Community Forum,Tier 4,Nil,47.89,137.4,137.4,506,2,Tier 3,TRUE,16904,Tier 4
13021,Tier 3,Tier 3,Meld,Tier 4,Tier 4,41.52,137.17,354.33,80,2,Tier 4,FALSE,13021,Tier 4
2828,Tier 3,Tier 3,The Christian Heritage Centre,Tier 4,Tier 4,31.76,136.88,719.58,203,7,Tier 4,FALSE,2828,Tier 4
13615,Tier 3,Tier 2,Wilberfoss Amateur Theatre Society,Tier 4,Tier 5,44,136.42,178.04,370,3,Tier 4,FALSE,13615,Tier 4
16112,Tier 3,NIL,Peak Music Society,Tier 4,Nil,48,136.42,136.42,108,2,Tier 4,FALSE,16112,Tier 4
18259,Tier 3,NIL,Curtain Up For Chris,Tier 4,Nil,48.05,136.25,136.25,141,2,Tier 4,FALSE,18259,Tier 4
2343,Tier 4,Tier 4,The SEA,Tier 4,Tier 4,34.36,136.25,463.75,966,7,Tier 3,TRUE,2343,Tier 4
15057,Tier 3,NIL,EAGA Gospel Choir,Tier 4,Nil,47.93,136.03,139.03,199,2,Tier 4,FALSE,15057,Tier 4
3202,Tier 4,Tier 4,Heather Meek,Tier 4,Tier 3,29.24,135.82,1421.94,155,5,Tier 3,TRUE,3202,Tier 4
15845,Tier 3,NIL,Brysdales Ltd,Tier 4,Nil,48.13,135.75,135.75,11,2,Tier 4,FALSE,15845,Tier 4
17182,Tier 4,NIL,Pennthorpe School,Tier 4,Nil,48.17,135.5,135.5,1619,2,Tier 3,TRUE,17182,Tier 4
18448,Tier 3,NIL,St Bernards Prep,Tier 4,Nil,50.75,135.33,135.33,56,1,Tier 4,FALSE,18448,Tier 4
14401,Tier 3,Tier 1,Drumburn Ladies,Tier 4,Tier 5,47.41,135.04,152.38,160,2,Tier 4,FALSE,14401,Tier 4
16684,Tier 3,NIL,FlowMotion,Tier 4,Nil,48.29,135.02,135.02,138,2,Tier 4,FALSE,16684,Tier 4
18169,Tier 3,NIL,Ottery Community Theatre,Tier 4,Nil,48.32,134.96,134.96,326,2,Tier 4,FALSE,18169,Tier 4
17883,Tier 3,NIL,Friends of Church Langton School,Tier 5,Nil,50.9,134.6,134.6,356,1,Tier 4,TRUE,17883,Tier 4
5996,Tier 3,Tier 4,Farm & Fell,Tier 4,Tier 3,30.69,134.38,1346.9,215,4,Tier 4,FALSE,5996,Tier 4
8827,Tier 3,Tier 3,YAB South Manchester,Tier 4,Tier 5,43.62,134.38,163.77,69,4,Tier 4,FALSE,8827,Tier 4
12125,Tier 4,Tier 4,Birmingham Cathedral,Tier 4,Tier 4,39.77,134.33,476.42,423,2,Tier 3,TRUE,12125,Tier 4
5222,Tier 4,Tier 3,Sandy Secondary School (DANCE),Tier 4,Tier 4,33.29,134.08,834.47,433,4,Tier 3,TRUE,5222,Tier 4
4456,Tier 3,Tier 3,Bloxham School,Tier 4,Tier 4,32.88,134.04,675.25,183,6,Tier 4,FALSE,4456,Tier 4
